cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,0,42.07%,780.84,27d 16h 38m
LINK/USDT,0,41.93%,208.95,33d 8h 17m
FLM/BTC,0,41.62%,33.61,78d 2h 51m
TRU/BTC,2,41.18%,38.33,19d 22h 14m
TCT/USDT,1,41.00%,53.52,34d 1h 43m
TRX/USDT,0,40.89%,743.56,87d 2h 12m
DUSK/BTC,0,40.66%,142.77,61d 12h 28m
LINK/ETH,2,40.34%,180.50,65d 2h 34m
GMT/BUSD,0,40.02%,125.82,78d 15h 10m
BEL/BUSD,1,39.93%,123.06,47d 4h 5m
GMT/BUSD,0,39.65%,14.53,25d 19h 18m
THETA/USDT,0,39.63%,85.67,53d 14h 16m
BETA/ETH,0,38.96%,30.06,46d 18h 18m
RARE/BUSD,0,38.89%,42.34,49d 12h 36m
UNI/BNB,1,38.82%,5006.14,50d 10h 18m
SOL/USDT,34,38.44%,45.92,30d 3h 33m
JASMY/BTC,0,38.03%,87.67,89d 9h 48m
ANC/USDT,2,37.89%,51.15,33d 7h 32m
OOKI/BUSD,0,37.79%,136.57,61d 23h 15m
ENS/USDT,1,37.36%,67.25,62d 13h 16m
PSG/BTC,1,37.16%,146.60,57d 2h 39m
AVAX/USDT,6,36.42%,326.88,29d 23h 43m
SOL/BUSD,19,36.29%,672.58,32d 7h 24m
ETH/USDT,190,36.28%,37395.68,26d 14h 48m
LINK/USDT,1,36.14%,46.88,63d 23h 27m
LINK/USDT,0,35.33%,35.82,64d 1h 35m
MDX/BUSD,0,35.19%,126.98,31d 13h 13m
MATIC/BTC,0,35.18%,329.73,29d 15h 40m
HIGH/BTC,0,35.16%,66.22,44d 23h 19m
SAND/USDT,1,35.00%,120.56,30d 1h 13m
TRX/BTC,1,34.98%,27.87,66d 22h 27m
TRX/USDT,4,34.91%,160.87,78d 6h 30m
THETA/BTC,3,34.82%,66.10,37d 15h 45m
LAZIO/BUSD,2,34.81%,22.19,57d 10m
GMT/BUSD,0,34.62%,62.19,28d 15h 45m
QI/BUSD,0,34.38%,55.05,32d 13h 40m
OG/USDT,0,34.26%,39.95,35d 23h 33m
FIRO/USDT,0,34.08%,304.05,1d 7m
SHIB/DOGE,0,34.03%,20.96,66d 22h 45m
CRV/USDT,0,33.99%,367.38,17d 11h 34m
GMT/BUSD,0,33.97%,91.56,31d 2h 17m
TCT/BTC,0,33.75%,19.95,85d 20h 9m
ANC/BTC,1,33.51%,31.40,35d 33m
ATOM/BTC,0,33.49%,187.24,43d 12h 41m
ENS/BUSD,1,33.39%,31.55,63d 3h 11m
REQ/BTC,0,33.33%,36.66,27d 2h 7m
SOL/BTC,3,33.23%,3.63,38d 4h 18m
PAXG/BTC,1,33.15%,392.47,63d 8h 6m
CRV/BUSD,0,33.11%,954.67,28d 18h 49m
DODO/BTC,0,32.70%,157.15,55d 22h 18m
BNB/ETH,1,32.66%,224.78,185d 16h 17m
AAVE/ETH,0,32.30%,125.83,52d 9h 48m
CTK/USDT,0,32.05%,230.65,42d 15h 57m
EGLD/USDT,6,32.02%,195.91,32d 20h 18m
DEGO/USDT,0,31.96%,52.91,32d 17h 9m
DEGO/BTC,0,31.89%,167.67,26d 13h 37m
ADA/USDT,10,31.86%,616.84,64d 5h 22m
AAVE/USDT,0,31.79%,572.36,15d 2h 56m
SOL/ETH,2,31.62%,157.81,40d 15h 44m
ATOM/USDT,0,31.52%,566.77,32d 1h 35m
FIRO/BTC,0,31.44%,276.59,20h 36m
ANC/BUSD,1,31.36%,39.54,32d 13h 39m
GMT/BUSD,0,31.30%,227.93,78d 5h 32m
UNI/USDT,0,31.12%,25.48,61d 10h 40m
FORTH/USDT,1,31.02%,153.58,55d 19h 52m
SOL/BUSD,2,30.95%,960.01,27d 59m
MATIC/USDT,1,30.72%,170.34,25d 17h 10m
KP3R/USDT,0,30.62%,53.64,54d 23h 53m
PAXG/BNB,0,30.59%,652.86,50d 22h 44m
APE/BUSD,3,30.51%,303.93,27d 8h 16m
TRX/BUSD,0,30.49%,1046.01,81d 9h 12m
MATIC/BUSD,0,30.18%,5593.47,14d 20h 7m
TRU/USDT,4,29.74%,96.40,7d 20h 29m
TRX/BTC,0,29.59%,138.47,68d 2h 15m
DOGE/BTC,0,29.52%,93.86,103d 18h 51m
BNB/ETH,0,29.51%,147.81,184d 15h 6m
UNI/BUSD,2,29.47%,105.81,62d 20h 14m
SOL/USDT,1,29.44%,105.17,32d 3h 3m
RARE/BTC,0,29.41%,67.12,51d 12h 43m
JUV/USDT,0,29.22%,88.58,26d 14h 31m
TRX/USDT,0,28.97%,134.86,81d 3h 44m
IMX/BTC,0,28.96%,95.32,54d 1h 7m
ANC/BUSD,2,28.67%,26.90,53d 11h 40m
ROSE/BTC,0,28.66%,53.60,63d 14h 47m
CTXC/USDT,0,28.56%,244.89,15d 45m
ASR/USDT,0,28.53%,29.82,33d 16h 25m
DUSK/BTC,0,28.52%,1075.95,32d 23h 33m
WAVES/BTC,2,28.40%,48.85,65d 1h 54m
THETA/BUSD,4,28.38%,93.19,37d 21h 19m
BNB/ETH,1,28.35%,187.28,65d 17h 18m
BNB/ETH,0,28.25%,188.19,61d 23h 21m
GMT/BUSD,0,28.24%,578.28,53d 23h 40m
SHIB/DOGE,0,28.09%,1912.85,65d 3h 16m
BNB/ETH,0,28.08%,235.84,154d 9h 27m
UNI/USDT,0,28.03%,41.39,36d 13h 25m
TRX/BTC,0,27.94%,225.07,64d 20h 1m
XMR/USDT,1,27.93%,961.03,30d 2h 36m
GMT/BTC,0,27.92%,17.89,56d 20h 56m
UMA/BTC,0,27.89%,319.50,30d 36m
SHIB/DOGE,0,27.78%,15.97,99d 16h 52m
OOKI/BUSD,0,27.76%,62.52,30d 17h 4m
SHIB/USDT,2,27.68%,225.52,34d 19h 54m
AAVE/BUSD,0,27.58%,74.20,33d 1h 22m
FORTH/USDT,0,27.31%,16406.45,59d 7h 26m
ICP/USDT,0,27.28%,2458.00,33d 13h 11m
MATIC/BUSD,0,27.23%,51.32,14d 15h 45m
SHIB/DOGE,0,27.19%,395.32,65d 10h 54m
MATIC/BUSD,0,27.05%,89.92,63d 16h 48m
KEY/USDT,0,27.02%,48.63,42d 12h 54m
SOL/BUSD,0,26.89%,80.09,33d 3h 54m
FARM/BTC,2,26.87%,31.58,15d 7h 44m
SHIB/DOGE,0,26.82%,33.25,166d 1h 7m
SHIB/DOGE,0,26.78%,25.15,165d 8h 31m
DATA/USDT,0,26.52%,90.10,17d 3h 18m
TCT/BTC,0,26.48%,637.45,20d 15h 30m
QI/BTC,0,26.43%,602.32,19d 11h 59m
RARE/BTC,0,26.20%,128.48,15d 16h 27m
SLP/USDT,2,26.09%,27.75,32d 9h 16m
DOGE/BTC,3,25.91%,13.72,108d 17h 16m
SHIB/BUSD,0,25.89%,87.45,49d 5h 39m
MATIC/BUSD,0,25.89%,230.44,55d 21h 23m
BEL/BNB,0,25.80%,46.88,46d 18h 31m
SOL/BUSD,0,25.69%,234.22,32d 1h 26m
CHZ/BNB,1,25.68%,479.47,65d 18h 19m
DATA/BTC,0,25.51%,91.44,22d 1h 26m
TROY/USDT,0,25.46%,74.43,54d 23h 53m
FARM/USDT,0,25.44%,519.87,61d 17h 13m
TRX/BTC,1,25.43%,477.57,61d 19h 37m
KP3R/USDT,0,25.23%,89.41,56d 21h 2m
ADA/BTC,0,25.21%,128.35,72d 11h 41m
VOXEL/BUSD,0,25.06%,91.95,31d 23h 4m
SAND/BUSD,0,24.98%,59.75,64d 9h 33m
AAVE/BTC,0,24.96%,60.50,58d 13h 46m
ANT/USDT,0,24.94%,30.34,54d 15h 38m
TRX/BTC,0,24.91%,23.09,69d 22h 14m
SHIB/DOGE,0,24.83%,10.67,64d 8h 34m
DEGO/BUSD,0,24.81%,119.20,10d 3h 10m
ETH/USDT,2,24.81%,44.33,29d 21h 36m
UNI/USDT,0,24.70%,111.14,45d 8h 51m
GMT/BUSD,0,24.68%,11.04,25d 14h 6m
ADA/BTC,1,24.42%,457.95,63d 23h 10m
GMT/BUSD,0,24.37%,554.66,76d 17h 6m
MATIC/BUSD,0,24.21%,69.12,32d 19h 24m
SHIB/DOGE,0,24.15%,13.81,55d 17h 50m
ADA/BTC,0,24.05%,27.89,72d 19h 47m
LAZIO/BUSD,0,24.05%,28.73,49d 15h 33m
KEY/USDT,0,24.04%,21.65,33d 16h 20m
ATOM/USDT,0,24.02%,107.77,32d 14h 59m
AVAX/ETH,0,24.01%,177.98,50d 15h 58m
ASR/USDT,0,23.96%,242.63,35d 21h 24m
MDT/BTC,0,23.92%,10.43,65d 21h 19m
SHIB/DOGE,0,23.79%,7.41,189d 12h 53m
TRX/BTC,0,23.79%,57.13,74d 2h 11m
AAVE/BUSD,0,23.78%,33.41,24d 15h 7m
THETA/BUSD,0,23.77%,55.44,37d 19h 11m
ATOM/BTC,0,23.73%,66.14,48d 19h 17m
ADA/BTC,1,23.67%,96.79,76d 23h 25m
CHESS/BUSD,0,23.61%,318.64,50d 11h 15m
ATOM/USDT,0,23.58%,88.96,40d 12h 7m
TROY/USDT,0,23.58%,95.45,58d 21h 50m
ARDR/USDT,0,23.15%,62.54,31d 15h
AAVE/BTC,0,23.15%,1733.05,22d 8h 45m
MATIC/BUSD,0,23.07%,216.26,57d 23h 28m
TROY/USDT,0,22.91%,92.75,58d 22h 50m
ETH/BUSD,40,22.85%,80.73,30d 3h 14m
HIGH/USDT,2,22.85%,324.66,7d 16h 28m
UNI/BUSD,0,22.78%,1066.20,52d 10h 32m
XRP/BTC,1,22.69%,20.92,160d 19h 46m
BNB/ETH,0,22.66%,17.40,169d 11h 34m
CHESS/BUSD,0,22.65%,305.72,50d 12h 15m
MDX/USDT,1,22.62%,408.34,14d 18h 20m
BNB/ETH,9,22.61%,38678.24,94d 6h 19m
ARPA/USDT,2,22.59%,14.25,43d 20h 53m
ANC/BUSD,0,22.58%,203.96,25d 16h 12m
DOT/BTC,2,22.57%,13.76,64d 21h 48m
JASMY/BTC,0,22.48%,150.96,42d 21h 21m
JASMY/ETH,0,22.48%,71.14,40d 20h 7m
SHIB/DOGE,0,22.47%,41.73,33d 21h 17m
SHIB/DOGE,0,22.43%,38.11,79d 16h 25m
JASMY/BUSD,0,22.40%,10.09,61d 20h 21m
ETH/BUSD,10,22.32%,344.04,26d 6h 45m
GMT/BUSD,0,22.31%,12.67,24d 14h 6m
TRX/BTC,1,22.27%,84.42,65d 9h 42m
OOKI/BNB,0,22.26%,169.25,14d 15h 39m
LINA/BTC,0,22.23%,20.32,43d 20h 8m
GMT/BUSD,0,22.10%,105.38,40d 6h 21m
FARM/USDT,0,22.04%,206.67,37d 3h 21m
GMT/USDT,0,22.04%,36.97,48d 9h 13m
GMT/BUSD,0,22.01%,9.90,25d 12h 3m
ADA/USDT,6,21.98%,19.61,64d 1h 43m
EGLD/USDT,0,21.97%,209.84,14d 23h 40m
MATIC/USDT,0,21.85%,44.24,34d 58m
ETH/BUSD,0,21.80%,57.46,30d 3h 16m
GMT/BNB,0,21.77%,95.47,47d 16h 22m
GMT/BUSD,0,21.77%,13.23,24d 15h 53m
GMT/BUSD,0,21.75%,25.91,23d 1h 22m
ADA/ETH,0,21.68%,152.06,87d 16h 39m
DOGE/USDT,2,21.65%,1914.01,31d 17h 53m
XMR/USDT,0,21.64%,46.90,29d 18h 21m
ALICE/BUSD,0,21.62%,19.58,63d 4h 14m
GMT/BUSD,0,21.57%,9.81,22d 12h 18m
XMR/BTC,0,21.47%,120.02,58d 36m
GMT/BUSD,0,21.41%,28.87,34d 17m
SOL/BUSD,0,21.38%,82.06,41d 20h 26m
SHIB/DOGE,0,21.37%,12.98,62d 11h 57m
FTM/USDT,0,21.29%,45.33,32d 16h 47m
ROSE/BTC,0,21.28%,62.79,56d 3h 32m
SHIB/DOGE,0,21.28%,6.14,72d 14h 34m
UNI/BNB,0,21.26%,45.35,16d 1h 1m
ETH/BUSD,0,21.20%,1661.99,26d 21h 22m
BNB/ETH,0,21.19%,39.37,185d 22h 9m
SOL/USDT,0,21.18%,66.57,30d 14h 42m
UMA/BUSD,0,21.17%,56.74,25d 1h 30m
GMT/BUSD,1,21.16%,19.04,22d 15h 53m
GMT/BUSD,0,21.15%,305.75,32d 2h 28m
ICP/USDT,0,21.09%,75.83,32d 18h 22m
ANC/BUSD,0,21.07%,92.72,35d 4h 27m
MATIC/BTC,0,21.07%,123.89,75d 10h 30m
TCT/BTC,0,21.07%,7.13,51d 19h 41m
SHIB/BUSD,0,21.05%,117.94,37d 13h 12m
FTM/USDT,0,21.02%,187.78,30d 40m
ETH/USDT,0,20.99%,523.92,26d 7h 21m
SHIB/DOGE,0,20.97%,1965.48,59d 18h 28m
COCOS/USDT,0,20.95%,33.73,31d 20h 6m
DODO/BTC,0,20.92%,25.63,26d 16h 18m
XMR/BTC,0,20.85%,1115.59,29d 5h
EGLD/BTC,2,20.77%,10879.87,30d 23h 17m
ASR/USDT,0,20.77%,210.33,35d 22h 24m
ANT/USDT,0,20.77%,38.44,58d 21h 54m
SOL/BTC,0,20.76%,12.91,61d 17h 33m
SHIB/DOGE,0,20.73%,29.52,52d 11h 25m
ENS/USDT,0,20.66%,142.65,49d 14h 48m
SOL/BUSD,0,20.64%,150.72,29d 17h 11m
MATIC/BUSD,0,20.62%,114.83,8d 20h 43m
ETH/USDT,2,20.61%,15.87,29d 18h 16m
MATIC/USDT,1,20.53%,9.24,8d 23h 54m
MATIC/USDT,0,20.52%,1848.95,11d 20h 12m
ETH/USDT,1,20.52%,18.43,30d 22h 1m
SOL/BUSD,0,20.35%,92.78,41d 19h 2m
MATIC/BUSD,0,20.34%,56.27,32d 3h 42m
MATIC/USDT,0,20.34%,101.08,62d 26m
ETH/USDT,0,20.29%,30.98,27d 3h 59m
MATIC/USDT,1,20.16%,91.83,1d 23h 19m
ETH/BUSD,0,20.13%,102.03,26d 8h 36m
SAND/USDT,1,20.11%,88.02,62d 14h 16m
AR/BTC,0,20.07%,4130.54,51d 20h 23m
LINK/BNB,0,20.01%,83.33,57d 2h 52m
LAZIO/BUSD,0,20.00%,23.90,49d 16h 33m
SHIB/DOGE,0,19.97%,15.50,52d 5h 34m
DYDX/BUSD,0,19.95%,49.07,49d 19h
COCOS/USDT,0,19.94%,176.95,36d 20h 59m
PEOPLE/USDT,0,19.93%,43.09,28d 22h 21m
SHIB/USDT,0,19.88%,45.83,63d 23h 38m
KP3R/USDT,0,19.82%,401.68,15d 2h 11m
SOL/USDT,0,19.82%,16.66,41d 4h 55m
CHR/BTC,0,19.81%,109.29,59d 20h 30m
ATOM/BUSD,0,19.80%,35.61,37d 20h 13m
SOL/BUSD,1,19.78%,85.73,43d 5h 53m
SOL/ETH,0,19.75%,182.08,50d 16h 54m
SOL/BUSD,1,19.73%,29.24,31d 12h 7m
MATIC/BUSD,0,19.68%,319.44,48d 7h 27m
ICP/BUSD,0,19.63%,348.00,29d 15h 35m
ALPACA/BUSD,1,19.54%,136.38,13d 22h 34m
QI/BTC,0,19.52%,3.65,32d 55m
ERN/USDT,0,19.48%,143.62,19d 3h 37m
APE/BUSD,0,19.43%,31.74,24d 13h 42m
ETH/USDT,1,19.42%,1016.24,26d 14h 42m
MATIC/ETH,0,19.39%,43.13,16d 18h 56m
AVAX/BNB,1,19.39%,195.16,49d 6h 58m
XMR/BTC,0,19.37%,34.56,58d 3h 25m
AVAX/BTC,0,19.37%,38.60,25d 7h 10m
SOL/USDT,0,19.35%,290.46,34d 9h 32m
BNB/BTC,2,19.27%,63.53,160d 19h 2m
AVAX/USDT,0,19.27%,17.66,29d 6h 9m
PEOPLE/USDT,0,19.20%,34.59,28d 8h 21m
INJ/BUSD,0,19.17%,20.93,13d 18h 47m
CTXC/BTC,0,19.16%,31.28,18d 21h 51m
EOS/USDT,1,19.14%,344.59,32d 8h 47m
ETH/BUSD,0,19.10%,37.77,26d 19h 45m
SHIB/DOGE,0,19.08%,32.94,42d 22h 28m
SAND/BTC,0,19.08%,63.72,59d 16h 56m
GMT/BTC,0,19.06%,8.54,93d 19h 36m
API3/USDT,0,19.04%,64.12,23d 17h 21m
AVAX/USDT,0,18.99%,51.29,31d 3h 38m
BNB/BTC,0,18.92%,40.45,102d 16h 12m
ENS/BUSD,0,18.91%,236.45,25d 21h 41m
GMT/BUSD,0,18.84%,6.47,23d 12h 15m
SHIB/DOGE,0,18.81%,59.12,65d 11h 3m
ADA/BTC,0,18.81%,60.77,136d 19h 11m
GMT/BUSD,2,18.81%,84.64,13d 3h 39m
UNI/BUSD,0,18.75%,5568.20,18d 3h 46m
HIGH/BUSD,0,18.73%,47.18,15d 6h 2m
ETH/USDT,1,18.73%,505.74,26d 9h 31m
BEL/BNB,0,18.70%,37.03,65d 16h 33m
CRV/BTC,0,18.69%,28.40,10d 1h 27m
XLM/BTC,0,18.68%,35.82,93d 21h 37m
TRX/BUSD,0,18.68%,61.00,57d 23h 30m
ENS/BUSD,1,18.67%,23.68,63d 7m
DOGE/BTC,0,18.55%,22.90,97d 6h 29m
BNB/ETH,0,18.54%,8.82,175d 16h 5m
BNX/USDT,0,18.52%,67.95,56d 6h 27m
GMT/BUSD,0,18.51%,318.40,34d 12h 4m
GMT/BUSD,0,18.44%,44.00,22d 1h 15m
ADA/ETH,0,18.43%,65.55,141d 8h 16m
ALGO/BTC,0,18.42%,27.13,64d 2h 59m
LINK/BTC,1,18.41%,68.48,60d 17h 54m
KP3R/USDT,1,18.39%,74.68,14d 16h 52m
GMT/BUSD,0,18.39%,33.09,23d 19h 19m
ANC/USDT,0,18.37%,16.37,34d 2h 6m
PEOPLE/BTC,0,18.36%,1191.20,53d 22h 18m
DOGE/BTC,0,18.36%,40.96,31d 16h 20m
CHZ/BUSD,0,18.33%,23.43,25d 19h 24m
APE/BUSD,0,18.30%,310.47,24d 10h 56m
SHIB/DOGE,0,18.30%,143.95,30d 16h 8m
ETH/BUSD,1,18.29%,82.35,29d 1h
XEC/USDT,0,18.20%,33.26,29d 15h 16m
IMX/BUSD,0,18.13%,130.17,40d 18h 49m
ICP/USDT,0,18.13%,85.57,15d 20h 2m
GMT/BUSD,1,18.09%,8.25,21d 16h 29m
SHIB/DOGE,0,18.06%,10.43,61d 9h 40m
TRX/ETH,0,18.06%,28.09,69d 24m
GMT/USDT,0,18.06%,59.18,24d 20h 43m
SHIB/DOGE,0,18.02%,22.38,92d 20h 55m
ICP/BUSD,0,17.97%,498.66,37d 23h 47m
MATIC/USDT,0,17.96%,45.47,36d 23h 23m
MATIC/BUSD,0,17.96%,147.67,43d 3h
GMT/BUSD,0,17.95%,63.39,75d 23h 16m
IMX/USDT,0,17.93%,161.39,43d 17h 2m
GMT/BUSD,0,17.92%,38.54,31d 14h 6m
ETH/BUSD,1,17.92%,1012.61,14d 22h 6m
ENS/USDT,0,17.90%,420.15,61d 23h 8m
SHIB/BUSD,0,17.88%,23.42,57d 7h 38m
APE/USDT,0,17.88%,50.67,24d 7h 50m
AR/USDT,0,17.88%,4708.05,48d 11h 14m
OOKI/BUSD,0,17.87%,13.76,10d 47m
GMT/BUSD,0,17.87%,16.03,13d 1h 5m
JASMY/BTC,0,17.87%,29.43,46d 20h 25m
FIRO/USDT,0,17.86%,110.65,11h 36m
BNB/BTC,0,17.81%,22.86,106d 18h 15m
BNB/BTC,2,17.80%,50.81,112d 14h 4m
UNI/USDT,0,17.79%,1396.02,66d 6h 32m
ICP/BUSD,0,17.77%,246.35,16d 4h 35m
ETH/USDT,0,17.76%,827.55,26d 19h 15m
ETH/BUSD,0,17.72%,159.38,24d 22h 27m
SHIB/USDT,0,17.71%,23.65,41d 3h 3m
LINA/BTC,0,17.70%,37.23,40d 8h 53m
SOL/ETH,0,17.69%,60.56,72d 18h 14m
SHIB/DOGE,0,17.68%,18.22,78d 5h 56m
ADA/BUSD,25,17.68%,16.99,63d 16h 24m
SANTOS/BTC,0,17.68%,56.52,43d 18h 33m
APE/USDT,0,17.68%,41.12,23d 11h 49m
MATIC/USDT,1,17.66%,55.52,30d 14h 45m
ETH/USDT,0,17.65%,181.55,27d 4h 19m
SHIB/BUSD,0,17.61%,68.70,63d 20h 29m
ADA/BTC,0,17.58%,15.07,68d 16h 26m
GMT/BUSD,0,17.53%,10.96,37d 22h 7m
FTM/BUSD,0,17.51%,75.87,24d 5h 22m
BNX/BUSD,0,17.49%,39.07,62d 6h 24m
SHIB/DOGE,0,17.48%,17.75,74d 3h 11m
GMT/BUSD,0,17.46%,8.06,24d 21h 29m
GMT/BUSD,0,17.46%,78.30,43d 4h 6m
IMX/BUSD,0,17.46%,21.03,36d 2h 48m
ETH/USDT,0,17.46%,157.15,29d 18h 39m
ETH/USDT,0,17.40%,28.16,29d 21h 14m
CHESS/USDT,0,17.34%,21.42,5d 21h 51m
ETH/USDT,0,17.30%,155.36,27d 4h 32m
COCOS/BUSD,1,17.26%,57.16,31d 3h 42m
DOGE/BTC,1,17.20%,25.92,131d 22h 27m
XMR/ETH,0,17.19%,42.97,72d 18h 5m
RUNE/USDT,0,17.18%,309.38,21d 20h 49m
ETH/USDT,0,17.16%,107.74,31d 11h 1m
CHZ/BTC,0,17.16%,66.75,66d 5h 37m
BNB/BTC,4,17.16%,92.11,137d 15h 29m
FTM/USDT,0,17.15%,76.73,26d 3h 18m
GMT/USDT,0,17.15%,31.84,48d 10h 10m
ETH/USDT,0,17.13%,46.11,29d 18h 41m
ETH/USDT,0,17.12%,93.22,32d 33m
FARM/BUSD,0,17.12%,25.67,17d 14h 21m
SOL/BUSD,0,17.11%,670.63,41d 2h 5m
ETH/USDT,0,17.08%,613.16,31d 9h 58m
APE/BUSD,0,17.07%,178.90,24d 22h 38m
IMX/BUSD,0,17.06%,1176.13,44d 5h 43m
LDO/USDT,0,17.06%,109.62,1d 19h 34m
BNB/ETH,0,17.05%,64.53,155d 26m
ETH/USDT,0,17.03%,153.16,31d 9h 42m
SHIB/DOGE,0,16.97%,1982.80,41d 9h 34m
FTM/BUSD,0,16.97%,24.92,30d 19h 52m
SLP/USDT,0,16.96%,35.61,30d 15h 28m
ANC/BTC,0,16.93%,13.68,25d 15h 7m
AAVE/BTC,0,16.93%,253.33,42d 19h 55m
ETH/BUSD,0,16.89%,26.15,30d 20h 49m
ADA/ETH,0,16.88%,19.75,126d 11h 55m
AVAX/BUSD,1,16.85%,151.54,31d 3h 19m
IMX/BUSD,0,16.82%,30.28,35d 3h 8m
